📺通知📺,#genre# 
MyTime电影网络(巴西),https://appletree-mytime-samsungbrazil.amagi.tv/playlist.m3u8
Santhora Short Flim,http://rtmp.santhoratv.zecast.net/santhora/santhorashortfilm/playlist.m3u8
TV BNO,http://tv02.logicahost.com.br:1935/bonner/bonner/live.m3u8
TV Cinec,http://tv01.logicahost.com.br:1935/tvcinec/tvcinec/live.m3u8
EXTREMA TV,https://livestreamcdn.net:444/ExtremaTV/ExtremaTV/chunklist_w1014056279.m3u8
MI CINE LIFE,https://magselect-stirr.amagi.tv/playlist720p.m3u8 
FMTV,https://cloud2.streaminglivehd.com:1936/8070/8070/chunklist_w1605424459.m3u8 
PERCIANA影院,http://51.210.199.15/hls/stream.m3u8
Movie sphere,https://moviesphere-roku.amagi.tv/playlist720lp.m3u8
Crackle,https://crackle-plex.amagi.tv/playlist.m3u8
Akudji TV,https://hls.goodgame.ru/hls/5346.m3u8
AMC | IFC Film Picks,https://amc-ifc-films-picks-1.imdbtv.wurl.com/manifest/playlist.m3u8
AMC | Rush by AMC,https://amc-rushbyamc-1.imdbtv.wurl.com/manifest/playlist.m3u8
Crackle TV (XUMO),http://crackle-xumo.amagi.tv/playlist.m3u8
 GRAVITAS MOVIES (STIRR),https://gravitas-movies.sinclair.wurl.com/manifest/512.m3u8
Kuriakos Cine,http://c2.manasat.com:1935/kcine/kcine3/FluxusTV.m3u8
Millenium TV,http://tv1.mmg.ooo/live/hd.stream/playlist.m3u8
Mythos,https://rpn1.bozztv.com/36bay2/gusa-mythos/mono.m3u8
Shemaroo Bollywood Classic,https://livechannel.shemaroome.com/linearplayout/02-bollywood-classic/chunklist_1920x1080_cf.m3u8
TBO Classic Telugu,https://catchup.yuppcdn.net/amazonv2/20/preview/tboclassic/master/master.m3u8
 like Gecko Chrome/76.0.3809.25 Safari/537.36,https://www.livedoomovie.com/02_WarnerTVHD_720p/chunklist.m3u8
Brat TV,https://brat-samsung-us.amagi.tv/playlist.m3u8
Utsav PLUS HD UK,http://208.115.215.42/Utsav_Plus_HD/tracks-v1a1/mono.m3u8
ZEE TV ,http://208.115.215.42/ZEE_Tv_HD_02/tracks-v1a1/mono.m3u8
ZEE ANMOL,http://208.115.215.42/ZEE_Anm0l_HD/tracks-v1a1/mono.m3u8
DD National ,http://103.199.161.254/Content/ddnational/Live/Channel(DDNational)/index.m3u8
Dabaang India,http://m-c01-j2apps.s.llnwi.net/hls/0950.DabanggTV.in_480p/index.m3u8
ZEE BOLLYWOOD HD,http://208.115.215.42/ZEE_Bollywood_HD/tracks-v1a1/mono.m3u8 
ZEE ACTION,http://208.115.215.42/ZEE_ActIon_HD/tracks-v1a1/mono.m3u8
American Horrors,http://170.178.189.66:1935/live/Stream1/playlist.m3u8
HBO,http://190.171.101.36/HBO/tracks-v1a1/mono.m3u8
HBO备,http://181.78.22.214:8000/play/a01h
国外体育_666,#genre# 
天空体育24,https://skyanywhere3-i.akamaihd.net/hls/live/510697/interactive/playlist.m3u8
Fox新闻,https://austchannel-live.akamaized.net/hls/live/2002736/austchannel-sport/master.m3u8
拜赛马台,http://dmithrvll.cdn.mangomolo.com/dubairacing/smil:dubairacing.smil/playlist.m3u8
迪拜体育台,http://dmitnthvll.cdn.mangomolo.com/dubaisports/smil:dubaisports/chunklist.m3u8
迪拜体育台,http://dmitnthvll.cdn.mangomolo.com/dubaisports/smil:dubaisports/chunklist_b2000000.m3u8
迪拜体育台2,http://dmitwlvvll.cdn.mangomolo.com/dubaisportshd/smil:dubaisportshd.smil/chunklist_b1600000.m3u8?2957056943
Abu Dabi Sports 2,http://admdn5.cdn.mangomolo.com/adsports2/smil:adsports2.stream.smil/chunklist_b4000000_t64MTA4MHA=.m3u8
阿曼体育,http://partne.cdn.mangomolo.com/omsport/smil:omsport.stream.smil/chunklist_b4500000_t64MTA4MHA=.m3u8
Setanta Sports,http://myott.tv/stream/E9LYLBWT7X/234.m3u8
网球频道,Https://tennischannel-intl-samsung-uk.amagi.tv/playlist720_p.m3u8
UFC,https://live-k2302-kbp.1plus1.video/sport/smil:sport.smil/chunklist_b6000000.m3u8
搏击网络,https://d12a2vxqkkh1bo.cloudfront.net/hls/main.m3u8
摔跤,https://d2p372oxiwmcn1.cloudfront.net/hls/main.m3u8
摔跤电视,https://playout4multirtmp.tulix.tv/live14/Stream1/playlist.m3u8
硬打击,https://d397e8970cd346fdac04c0af81290c3a.mediatailor.us-west-2.amazonaws.com/v1/master/9d062541f2ff39b5c0f48b743c6411d25f62fc25/Hard-Knocks-DistroTV/109.m3u8
Billy C Boxing TV,https://playout4multirtmp.tulix.tv/live25/Stream1/playlist.m3u8
Stadium,https://stadiumlivein-i.akamaihd.net/hls/live/522512/mux_4/master.m3u8
Canal 11,https://d2ve4fchffi4n1.cloudfront.net/out/v1/df356edd16f3434ab417f2c48cb1d516/index.m3u8 
One高尔夫HD,http://162.250.201.58:6211/pk/ONEGOLF/index.m3u8
Astrakhan运动,https://streaming.astrakhan.ru/astrakhanrusporthd/tracks-v2a1/index.m3u8
FIGHT NETWORK,https://d12a2vxqkkh1bo.cloudfront.net/hls/1080p/playlist.m3u8
Rtv sports,https://d2hrvno5bw6tg2.cloudfront.net/smrtv-ch02/_definst_/ch-02.smil/chunklist_b1692000_slita.m3u8
amagi tv,http://tennischannel-intl-samsung-uk.amagi.tv/playlist720_p.m3u8
Fuel TV,https://fueltv-fueltv-1-au.samsung.wurl.com/playlist_1280x720_3000k.m3u8

国外时尚_666,#genre# 
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
Rouge TV ,http://event.vedge.infomaniak.com/livecast/event.stream/playlist.m3u8
Ayush TV ,https://95eryw39dwn4-hls-live.wmncdn.net/Ayushu/271ddf829afeece44d8732757fba1a66.sdp/index.m3u8
Big Life TV ,https://biglife.sinclair.wurl.com/manifest/playlist.m3u8
Fashion TV ,https://fashiontv-fashiontv-4-de.samsung.wurl.com/manifest/playlist.m3u8
Kappa TV,http://103.199.161.254/Content/kappa/Live/Channel(Kappa)/index.m3u8
Local Now Insight,https://linear-154.frequency.stream/dist/localnow/154/hls/master/playlist.m3u8
Loupe Art,https://linear-144.frequency.stream/dist/localnow/144/hls/hd/playlist.m3u8
NBCLX,https://lxlive-lh.akamaihd.net/i/LX_LIVE@148206/index_1080P_av-p.m3u8
NBCLX (,https://lxlive-lh.akamaihd.net/i/LX_LIVE@148206/master.m3u8
World Fashion Channel (,https://wfcint.mediacdn.ru/cdn/wfcintweb/playlist.m3u8

国外音乐_666,#genre# 
DJT,https://srv1.adriatelekom.com/DJTelevision/tracks-v1a1/mono.m3u8
seky-k,https://srv1.zcast.com.br/kpoptv/kpoptv/.m3u8
optaha,http://live.stranafm.cdnvideo.ru/stranafm/stranafm_hd.sdp/chunklist.m3u8
MusicPlus HD HU,http://s02.diazol.hu:10190/stream.m3u8
Music Top,http://live-edge01.telecentro.net.ar/live/smil:musictop.smil/chunklist_w538311571_b364000_sleng.m3u8
Music Reload TV HD,http://web.onair-radio.eu:1935/video/video/chunklist.m3u8
Music HD,http://live-planetaonline.cdnvideo.ru:80/http/smil:channel_4.smil/chunklist_b2628000.m3u8
MUSIC PLUS,http://79.172.214.45:10190/stream.m3u8
MUSIC BOX GOLD,http://192.166.144.101:8008/play/a004/index.m3u8
MTV Xmas HD FR,http://190.2.155.162:8080/mtvfrance/mpegts
MTV Biggest Pop HD,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS02/master.m3u8
MTV Block Party HD,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS03/master.m3u8
Claro Musica,http://190.83.119.67:8000/play/a0se
MTV,http://190.83.119.67:8000/play/a0u4
MTV 00s,http://190.83.119.67:8000/play/a0sf
MTV 80s,http://190.83.119.67:8000/play/a0qo
MTV HD,http://190.83.119.67:8000/play/a0qz
MTV Hits,http://190.83.119.67:8000/play/a0qn
MTV,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS01/master.m3u8
意大利V2 音乐频道,http://de1se01.v2beat.live/playlist.m3u8
校园-TV-Magdeburg+,http://62.113.210.250/medienasa-live/ok-wernigerode_high/chunklist_w937425968.m3u8?source:iptvmate.netMUSIC TOP,http://live-edge01.telecentro.net.ar/live/smil:musictop.smil/chunklist_w767435128_b2028000_sleng.m3u8
City Music TV,https://5592f056abba8.streamlock.net/citytv/citytv/playlist.m3u8
BG MUSIC,https://cdn1.mobiletv.bg/T10/bgmusic/bgmusic_794613_850k.m3u8
BN MUSIC,https://cdn1.mobiletv.bg/T5/bn_music/bn_music_794613_850k.m3u8
Retro Music Television,http://89.185.253.55/retrotv/retrotvHQ1/playlist.m3u8
A2iMUSIC,https://stream.sen-gt.com/A2iMusic/myStream/chunklist_w652109108.m3u8
CONTACT music,http://contact-lh.akamaihd.net/i/CONTACT_1@321283/index_400_av-p.m3u8
Music Box Georgia,http://94.43.239.178:8080/CHANNEL470/BITRATE0/playlist.m3u8
Baraza TV Greek Music Hits,https://eco.streams.ovh/BarazaTV/BarazarazaTV/BarazaTV/playlist.m3u8
俄罗斯1音乐,http://1hdru-hls-otcnet.cdnvideo.ru/onehdmusic/tracks-v1a1/index.m3u8
意大利m2o,http://m2otv-lh.akamaihd.net/i/m2oTv_1@186074/index_600_av-p.m3u8
马哈音乐,http://rtmp.smartstream.video:1935/mhonemusic/mhonemusic/chunklist.m3u8
TB音乐,http://hls.shansontv.cdnvideo.ru/shansontv/shansontv.smil/playlist.m3u8
Tile Mousiki,http://wpso.com:1936/hls/music1.m3u8
Euro Indie Music Chart TV,http://178.33.224.197:1935/euroindiemusic/euroindiemusic/playlist.m3u8
M2o Tv,http://m2otv-lh.akamaihd.net/i/m2oTv_1@186074/index_600_av-b.m3u8
30A Music,http://30a-tv.com/music.m3u8?iptvm3uplaylists.m3u8
3ABN Praise Him Music Channel,https://moiptvhls-i.akamaihd.net/hls/live/554145/secure/playlist.m3u8
ECKO EXPRES music,http://ocko-live.ssl.cdn.cra.cz/channels/ocko_expres/playlist/cze/live_lq.m3u8?offsetSeconds=0
Hit Music Channel,http://hitmusic.hu/hitmusic.m3u8
巴尔卡尼亚音乐电视,rtsp://stream.teracomm.bg/balkanika
MH1MUSIC,http://rtmp.smartstream.video:1935/mhonemusic/mhonemusic/playlist.m3u8
MUSICA:Teleritmo,http://mdstrm.com/live-stream-playlist/57b4dc126338448314449d0c.m3u8
Music V2BEAT,https://abr.de1se01.v2beat.live/live/live6/chunks.m3u8
Persiana Music,http://51.210.199.24/hls/stream.m3u8
Reload Radio Music Power,http://web.onair-radio.eu:1935/video/video/chunklist_w1235825277.m3u8
STREET MUSIC,https://59d39900ebfb8.streamlock.net/streetmusic/streetmusic/playlist.m3u8
88stereo,http://k3.usastreams.com:1935/CableLatino/88stereo/chunklist_w1223558379.m3u8
101 Tele Antequera,https://limited38.todostreaming.es/live/101tv-AntequeraHD.m3u8
1Mus,http://hz1.teleport.cc/HLS/HD.m3u8
4 Turk Music,http://51.210.199.30/hls/stream.m3u8
9XM,https://d2q8p4pe5spbak.cloudfront.net/bpk-tv/9XM/9XM.isml/index.m3u8
Afrobeats,https://stream.ecable.tv/afrobeats/index.m3u8
Afrobeats (AFR),https://stream.ecable.tv/afrobeats/tracks-v1a1/index.m3u8
Arabica TV,http://istream.binarywaves.com:8081/hls/arabica/playlist.m3u8
AXS TV Now,https://dikcfc9915kp8.cloudfront.net/hls/main.m3u8
Baraza TV,https://eco.streams.ovh:443/BarazaTV/BarazaTV/playlist.m3u8
Canal 38 HD,https://rtmp.info/canal38/envivo/playlist.m3u8
CMC-USA,https://cmctv.ios.internapcdn.net/cmctv_vitalstream_com/live_1/CMCU-92/playlist.m3u8
Credo TV,http://cdn.credonet.tv:1935/ctv/smil:livecredo.smil/playlist.m3u8
DeepHouse District,https://eu-nl-012.worldcast.tv/dancetelevisiontwo/dancetelevisiontwo.m3u8
Desi Channel,https://live.wmncdn.net/desichannel/7e2dd0aed46b70a5c77f4affdb702e4b.sdp/mono.m3u8
Dijlah Tarab,https://ghaasiflu.online/tarab/index.m3u8
EBC1 TV,https://vsn1-cdn-phx.icastcenter.com/EBC1/EBC1/playlist.m3u8
GO-RTV,http://593aed234297b.streamlock.net:1935/gotvsjoerd/gotvsjoerd/playlist.m3u8
Hits 360 HD,http://cm.hostlagarto.com:8081/hits360tv/hits360HD.myStream/playlist.m3u8
Jawhara FM,http://streaming.toutech.net:1935/live/mp4:jawharafm.sdp/playlist.m3u8
Karibena HD,https://cu.onliv3.com/livevd/user1_hd720/index.m3u8
Karibeña,https://cu.onliv3.com/livevd/user1.m3u8
Kiss TV,https://fms-https1.mediadirect.ro/live3/_definst_/kiss.smil/playlist.m3u8?publisher=83
Kronehit,http://bitcdn-kronehit.bitmovin.com/v2/hls/chunklist_b1628000.m3u8
Kronehit,http://bitcdn-kronehit.bitmovin.com/v2/hls/chunklist_b3128000.m3u8
Kuriakos Music,http://c2.manasat.com:1935/kmusic/kmusic3/FluxusTV.m3u8
Kuriakos Music,http://c2.manasat.com:1935/kmusic/kmusic3/master.m3u8
Local Now Music,https://linear-136.frequency.stream/dist/localnow/136/hls/master/playlist.m3u8
M1,http://live.m2.tv/hls2/stream.m3u8
Magic TV,https://itv.streams.ovh/magictv/magictv/playlist.m3u8
Marah FM,http://vstream3.hadara.ps:8081/marahFM_web/web/playlist.m3u8
Music Top,https://live-edge01.telecentro.net.ar/live/smil:musictop.smil/playlist.m3u8
MusicTop,http://live-edge01.telecentro.net.ar/live/smil:musictop.smil/playlist.m3u8
MusicTop,http://live-edge01.telecentro.net.ar:1935/live/msctphd-720/playlist.m3u8
Muzzik AMVA 2020 (RS),https://muzzik-live.morescreens.com/mts-8/playlist.m3u8
Muzzik Cafe&Club Serbia,https://muzzik-live.morescreens.com/mts-3/playlist.m3u8
Muzzik HipHop Serbia,https://muzzik-live.morescreens.com/mts-a4/playlist.m3u8
Muzzik Jeka Serbia,https://muzzik-live.morescreens.com/mts-4/playlist.m3u8
Muzzik Mediteraneo Serbia,https://muzzik-live.morescreens.com/mts-a5/playlist.m3u8
Muzzik OKK Serbia,https://muzzik-live.morescreens.com/mts-2/playlist.m3u8
Muzzik Rock&Roll Serbia,https://muzzik-live.morescreens.com/mts-1/playlist.m3u8
Muzzik TV Serbia,https://muzzik-live.morescreens.com/mts-6/playlist.m3u8
Muzzik Worldwide Serbia,https://muzzik-live.morescreens.com/mts-5/playlist.m3u8
Nago TV,http://haititivi.com:8088/haititv/tele6NY/index.m3u8
NG,http://live.streams.ovh:1935/NGradio/NGradio/playlist.m3u8
Nogoum FM TV,https://stream-speed.extremesolution.mobi/nogoumfm/nogoumfmlive/playlist.m3u8
Ocko TV,https://ocko-live-dash.ssl.cdn.cra.cz/cra_live2/ocko.stream.1.smil/playlist.m3u8
ON TV (PT),https://5ce9406b73c33.streamlock.net/ONFM/livestream/master.m3u8
Oxigeno TV,https://vcp.myplaytv.com/oxigenotv/oxigenotv/playlist.m3u8
Play TV,http://connectiktv.ddns.net:5000/playtv/@playtv/playlist.m3u8
Play TV,http://web.onair-radio.eu:1935/Alpha-Host/Alpha-Host/playlist.m3u8
PMC,https://hls.pmchd.live/hls/stream.m3u8
Portalfoxmix,http://149.56.17.92:1935/portalfoxmix/_definst_/portalfoxmix/playlist.m3u8
Portalfoxmix,http://tv.portalfoxmix.club:1935/portalfoxmix/portalfoxmix/playlist.m3u8
Portalfoxmix,https://593b04c4c5670.streamlock.net/portalfoxmix/portalfoxmix/playlist.m3u8
Qmusic,https://dpp-qmusicnl-live.akamaized.net/streamx/QmusicNL.m3u8
Radio Bellla&Monella TV,https://58d921499d3d3.streamlock.net/RadioBelllaemonellaTV/livestream/playlist.m3u8
Radio Capital TV,http://capital_tv-lh.akamaihd.net/i/CapitalTv_1@183098/index_5_av-b.m3u8
Radio Javan TV,https://stream.rjtv.stream/live/smil:rjtv.smil/chunklist_w365906041_b1992000.m3u8
Radio Javan TV,https://stream.rjtv.stream/live/smil:rjtv.smil/chunklist_w365906041_b2892000.m3u8
Radio Javan TV,https://stream.rjtv.stream/live/smil:rjtv.smil/chunklist_w365906041_b746000.m3u8
Radio Kiss Kiss TV,https://59253971be783.streamlock.net/KissKissTV/KissKissTV.stream/playlist.m3u8
Radio Piter Pan TV,https://58d921499d3d3.streamlock.net/RadioPiterpanTV/livestream/playlist.m3u8
Radio PROS,http://highvolume04.streampartner.nl/radiopros/livestream/playlist.m3u8
Radio Weser TV Bremen,https://5857499ee635b.streamlock.net/radiowesertv-live/_definst_/mp4:livestreamTV/playlist.m3u8
Retro Plus 2 HD,https://59f1cbe63db89.streamlock.net:1443/retroplussenal2/_definst_/retroplussenal2/playlist.m3u8
Retro Plus HD,https://59f1cbe63db89.streamlock.net:1443/retroplustv/_definst_/retroplustv/playlist.m3u8
RetroMusicTV,http://stream.mediawork.cz/retrotv/smil:retrotv2.smil/chunklist_w680437373_b750000.m3u8
Rock TV (RO),https://fms-https1.mediadirect.ro/live3/_definst_/rocktv.smil/master.m3u8
Rotana Radio Jordan,http://188.247.86.66/RotanaRadio/OnAirStudio1/playlist.m3u8
Ruidos FM,https://593b04c4c5670.streamlock.net:443/8038/8038/playlist.m3u8
Sonus FM,http://www.sonus.fm:1935/public/stream_720p/chunklist_w514335426.m3u8
Sonus FM TV (US),https://60015180a7f57.streamlock.net:444/public/stream_source/chunklist_w1017805699.m3u8
T2 TV,http://208.113.204.104:8123/live/tapesh-live-stream/index.m3u8
The Retro Channel HD,https://5fd5567570c0e.streamlock.net/theretrochannel/stream/playlist.m3u8
TMA,http://hls.tmacaraibes.com/live/index.m3u8
Top Music,http://live-edge01.telecentro.net.ar/live/smil:musictop.smil/chunklist_w1038427347_b2028000_sleng.m3u8
TV Duga Plus,http://109.92.29.10:1935/tvduga/tvduga/chunklist_w1097511114.m3u8
V2BEAT,https://abr.de1se01.v2beat.live/playlist.m3u8
Video Tour Channel HD,http://k4.usastreams.com/videotour/videotour/playlist.m3u8
Xalastra TV,https://live.cast-control.eu:443/xalastratv/xalastratv/playlist.m3u8
XITE (BE),https://ms7.mx-cd.net/tv/226-1855782/XITE_NL.smil/chunklist_w323364313_b3328000_slNLD.m3u8
Óčko,https://ocko-live.ssl.cdn.cra.cz/channels/ocko/playlist.m3u8
Óčko,https://ocko-live.ssl.cdn.cra.cz/channels/ocko/playlist/cze/live_hq.m3u8
Óčko Expres,https://ocko-live.ssl.cdn.cra.cz/channels/ocko_expres/playlist/cze/live_hq.m3u8
Óčko Gold,https://ocko-live-dash.ssl.cdn.cra.cz/cra_live2/ocko_gold.stream.1.smil/playlist.m3u8
Óčko Star,https://ocko-live.ssl.cdn.cra.cz/channels/ocko_gold/playlist/cze/live_hq.m3u8
Матур ТВ,https://public.streaming.matur-tv.ru/hls/h264_aac/stream.m3u8
Радио Шансон,http://chanson-video.hostingradio.ru:8080/hls/chansonabr/live_hiq/index.m3u8
Страна FM,http://live.stranafm.cdnvideo.ru/stranafm/stranafm_hd.sdp/playlist.m3u8
Шансон ТВ,http://hls.shansontv.cdnvideo.ru/shansontv/shansontv.sdp/playlist.m3u8

国外新闻_666,#genre# 
24 Канал,http://streamvideol1.luxnet.ua/news24/smil:news24.stream.smil/chunklist.m3u8
24/7 Canal de Noticias,http://59c5c86e10038.streamlock.net:1935/6605140/6605140/playlist.m3u8
3/24,https://directes-tv-int.ccma.cat/int/ngrp:324_web/chunklist.m3u8
Aaj Tak,https://feeds.intoday.in/aajtak/api/aajtakhd/master.m3u8
ABP Majha,https://abp-i.akamaihd.net/hls/live/765531/abpmajha/master.m3u8
ABP News,https://abp-i.akamaihd.net/hls/live/765529/abphindi/master.m3u8
Al Hurra,https://mbnhls-lh.akamaihd.net/i/MBN_1@118619/master.m3u8
Al Hurra,https://mbningestworld-i.akamaihd.net/hls/live/586122/worldsafe/master.m3u8
Al Iraqiya Al 3ama,http://cdn.catiacast.video/abr/8d2ffb0aba244e8d9101a9488a7daa05/playlist.m3u8
Al Iraqiya News,http://cdn.catiacast.video/abr/78054972db7708422595bc96c6e024ac/playlist.m3u8
Al Manar,https://manar.live/x.smil/tracks-v1a1/mono.m3u8
Al Rafidain,https://cdg8.edge.technocdn.com/arrafidaintv/abr_live/playlist.m3u8
Al Rafidain HQ,http://149.202.79.190:8081/arrafidaintv/publish/playlist.m3u8
Alaraby TV,https://alaraby.cdn.octivid.com/alaraby/smil:alaraby.stream.smil/playlist.m3u8
Alghad Almushreq,http://82.212.74.3:8000/live/7512.m3u8
ARB 24,http://85.132.81.184:8080/arb24/live1/index.m3u8
Assam Talks,http://vidnetcdn.vidgyor.com/assamtalks-origin/liveabr/playlist.m3u8
Australia Channel,https://austchannel-live.akamaized.net/hls/live/2002729/austchannel-news/master.m3u8
B1,https://stream.adunity.com/b1/b1.m3u8
Bayon TV,http://203.176.130.123:8989/live/bayontv1_480k.stream/playlist.m3u8
BeritaSatu English,http://edge.linknetott.swiftserve.com/live/BsNew/amlst:bsenglish/playlist.m3u8
Black News Channel,https://linear-130.frequency.stream/dist/localnow/130/bpk-tv/BNC-OTT/default/index.m3u8
Canal 24 horas,https://hlsliveamdgl8-lh.akamaihd.net/i/hlsdvrlive_1@583030/master.m3u8
Canal 26,http://live-edge01.telecentro.net.ar/live/smil:c26.smil/chunklist_w125697617_b1264000_sleng.m3u8
CBC News,https://cbcnewshd-f.akamaihd.net/i/cbcnews_1@8981/index_2500_av-p.m3u8
CBN Rio,https://medias.sgr.globo.com/hls/vCBNRJ/vCBNRJ.m3u8
CBN São Paulo,https://medias.sgr.globo.com/hls/vCBNSP/vCBNSP.m3u8
CBSN,https://cbsnewshd-lh.akamaihd.net/i/CBSNHD_7@199302/master.m3u8
CBSN,https://cbsnhls-i.akamaihd.net/hls/live/264710/CBSN_mdialog/prodstream/master.m3u8
Channel 2 News,https://keshethlslive-lh.akamaihd.net/i/c2n_1@195269/master.m3u8
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8
CNBC Bajar,https://cnbcbazar-lh.akamaihd.net/i/cnbcbajar_1@178933/index_5_av-p.m3u8
CNN International,https://cnn-cnninternational-1-de.samsung.wurl.com/manifest/playlist.m3u8
CNN International,https://cnn-cnninternational-1-gb.samsung.wurl.com/manifest/playlist.m3u8
DBC News,https://live.jagobd.com:444/c3VydmVyX8RpbEU9Mi8xNy8yMDE0GIDU6RgzQ6NTAgdEoaeFzbF92YWxIZTO0U0ezN1IzMyfvcGVMZEJCTEFWeVN3PTOmdFsaWRtaW51aiPhnPTI/dbcnews.stream/playlist.m3u8?wmsAuthSign=c2VydmVyX3RpbWU9MS8yMi8yMDIxIDM6MzQ6MjQgUE0maGFzaF92YWx1ZT1mdVdtWlhUaVZpZEZwbjg1cWQzZXRnPT0mdmFsaWRtaW51dGVzPTYw
Di TV,https://httpcache0-03837-cachelive2.dna.qbrick.com/03837-cachelive2/smil:03837_tx4_720p/playlist.m3u8
Dijlah,http://91.134.145.75:10001/Dijlah/tracks-v1a1/mono.m3u8
Euronews Deutsch,https://rakuten-euronews-5-de.samsung.wurl.com/manifest/playlist.m3u8
Euronews en Español,https://rakuten-euronews-4-es.samsung.wurl.com/manifest/playlist.m3u8
Euronews in English,https://euronews-euronews-world-1-au.samsung.wurl.com/manifest/playlist.m3u8
Euronews Italiano,https://rakuten-euronews-3-it.samsung.wurl.com/manifest/playlist.m3u8
Exitosa TV,https://cu.onliv3.com/livevd1/user2.m3u8
Expressen TV,https://httpcache0-03837-cachelive2.dna.qbrick.com/03837-cachelive2/smil:03837_tx2_720p/playlist.m3u8
FOX News Now,https://fox-foxnewsnow-samsungus.amagi.tv/playlist.m3u8
Fox News Radio (192p),https://fnurtmp-f.akamaihd.net/i/FNRADIO_1@92141/master.m3u8
France 24 Arabic,https://static.france24.com/live/F24_AR_HI_HLS/live_tv.m3u8
France 24 English,http://f24hls-i.akamaihd.net/hls/live/221147/F24_EN_HI_HLS/master.m3u8
France 24 English,http://f24hls-i.akamaihd.net/hls/live/221147/F24_EN_HI_HLS/master_2000.m3u8
France 24 English,https://static.france24.com/live/F24_EN_HI_HLS/live_web.m3u8
France 24 Español,http://f24hls-i.akamaihd.net/hls/live/520845/F24_ES_HI_HLS/master_2000.m3u8
France 24 Español,https://static.france24.com/live/F24_ES_HI_HLS/live_web.m3u8
France 24 Français,http://f24hls-i.akamaihd.net/hls/live/221146/F24_FR_HI_HLS/master_2000.m3u8
France 24 Français,https://static.france24.com/live/F24_FR_HI_HLS/live_tv.m3u8
France 24 Français,https://static.france24.com/live/F24_FR_HI_HLS/live_web.m3u8
Global News,https://live.corusdigitaldev.com/groupd/live/49a91e7f-1023-430f-8d66-561055f3d0f7/live.isml/master.m3u8
Global Punjab,https://wowzaprod207-i.akamaihd.net/hls/live/827936/2eba5b83/playlist.m3u8
Halab Today TV,http://streaming.tootvs.com:1935/8010/8010/playlist.m3u8
Ici RDI,https://rcavlive.akamaized.net/hls/live/704025/xcanrdi/master.m3u8
IGN,https://ign-plex.amagi.tv/playlist.m3u8
India Today,https://indiatodaylive.akamaized.net/hls/live/2014320/indiatoday/indiatodaylive/indiatoday_5/chunklist.m3u8
Jamahiria TV,https://master.starmena-cloud.com/hls/jam.m3u8
Kairali News,http://103.199.161.254/Content/people/Live/Channel(People)/index.m3u8
Khyber News TV (414p),https://dcunilive38-lh.akamaihd.net/i/dclive_1@692677/master.m3u8
Libya Channel,https://master.starmena-cloud.com/hls/libyas.m3u8
M24 TV HD,http://79.137.106.241/live/smil:OutStream1.smil/playlist.m3u8
Mangalam TV,http://103.199.160.85/Content/mangalam/Live/Channel(Mangalam)/index.m3u8
Manorama News,http://103.199.161.254/Content/manoramanews/Live/Channel(ManoramaNews)/index.m3u8
Mathrubhumi News,http://103.199.161.254/Content/mathrubhuminews/Live/Channel(Mathrubhuminews)/index.m3u8
Medi 1 TV Afrique,https://5f72f3a9b06b7.streamlock.net/live/smil:medi1fr.smil/playlist.m3u8
Medi 1 TV Arabic,https://5f72f3a9b06b7.streamlock.net/live/smil:medi1ar.smil/playlist.m3u8
Medi 1 TV Maghreb,https://5f72f3a9b06b7.streamlock.net/live/smil:medi1tv.smil/playlist.m3u8
Media One,http://103.199.161.254/Content/mediaone/Live/Channel(MediaOne)/index.m3u8
METRO TV,http://edge.metroTVnews.com:1935/live-edge/smil:metro.smil/master.m3u8
METRO TV,http://edge.metrotvnews.com:1935/live-edge/smil:metro.smil/playlist.m3u8
Nabaa TV,https://5dc7d824154d0.streamlock.net/live/Nabaa/playlist.m3u8
NDTV,https://ndtvindiaelemarchana.akamaized.net//hls//live//2003679//ndtvindia//ndtvindiamaster.m3u8
NDTV 24X7,https://ndtv24x7elemarchana.akamaized.net/hls/live/2003678/ndtv24x7/master.m3u8
NDTV 24x7,https://ndtv24x7elemarchana.akamaized.net/hls/live/2003678/ndtv24x7/ndtv24x7master.m3u8
NDTV India,https://ndtvindiaelemarchana.akamaized.net/hls/live/2003679/ndtvindia/ndtvindiamaster.m3u8
News 18 Assam,https://news18assam-lh.akamaihd.net/i/n18assamne_1@526575/index_4_av-p.m3u8?sd=10&rebase=on
News 18 Chhattisgarh,https://news18mp-lh.akamaihd.net/i/n18mpcg_1@175737/index_4_av-p.m3u8?sd=10&rebase=on
News 18 Gujarati,https://news18gujarati-lh.akamaihd.net/i/n18gujarat_1@370955/index_4_av-p.m3u8?sd=10&rebase=on
News 18 Hindi,https://news18india-lh.akamaihd.net/i/news18india_1@174951/index_4_av-p.m3u8?sd=10&rebase=on
